-0.3006,disarticulate
-0.2602,demonise
-0.2457,negative
-0.2389,sicken
-0.2283,disorganise
-0.2188,poison
-0.2117,rot
-0.211,miscount
-0.2046,cripple
-0.2041,slur
-0.2017,stink
-0.1972,contaminate
-0.1934,slander
-0.1916,plague
-0.1896,blight
-0.1894,misinform
-0.1878,derange
-0.1868,mishandle
-0.1865,victimise
-0.1857,pollute
-0.1829,mischarge
-0.1826,bad
-0.1823,depopulate
-0.1783,harm
-0.1776,scum
-0.1683,disfigure
-0.1649,misdeal
-0.1603,mismanage
-0.1579,dehumanise
-0.1542,anathematise
-0.152,callous
-0.1464,underquote
-0.1393,bloody
-0.1392,murder
-0.134,exculpate
-0.1338,necrotising
-0.1295,mess
-0.1257,torture
-0.124,rearrest
-0.1239,brutalise
-0.1222,smear
-0.1216,slaughter
-0.1039,havoc
-0.0993,assault
-0.0964,damage
-0.0643,bungle
-0.0414,attack
-0.036,perjury
0.0018,suppurate
0.0575,intermeddle
